circuit_index,noisy_counts,ideal_counts
3926,"{""100"": 427, ""001"": 27, ""111"": 9, ""101"": 290, ""000"": 225, ""110"": 13, ""011"": 4, ""010"": 5}","{""000"": 265, ""100"": 494, ""101"": 241}"
2958,"{""10"": 62, ""11"": 479, ""00"": 417, ""01"": 42}","{""10"": 46, ""00"": 421, ""11"": 486, ""01"": 47}"
2058,"{""10"": 314, ""11"": 192, ""00"": 371, ""01"": 123}","{""11"": 185, ""00"": 340, ""10"": 325, ""01"": 150}"
1953,"{""0001"": 458, ""0101"": 457, ""1101"": 11, ""0111"": 14, ""1001"": 7, ""0110"": 4, ""1010"": 2, ""0010"": 6, ""0011"": 14, ""1111"": 7, ""0100"": 6, ""1000"": 4, ""1011"": 6, ""0000"": 3, ""1100"": 1}","{""0001"": 496, ""0101"": 504}"
2287,"{""000"": 96, ""010"": 862, ""111"": 5, ""011"": 12, ""001"": 7, ""101"": 8, ""100"": 4, ""110"": 6}","{""010"": 914, ""000"": 86}"
97,"{""00000"": 838, ""10001"": 9, ""10000"": 30, ""00101"": 6, ""00110"": 3, ""10111"": 2, ""00100"": 34, ""00010"": 17, ""01100"": 1, ""00001"": 29, ""01000"": 2, ""10100"": 5, ""00011"": 6, ""11101"": 1, ""10010"": 3, ""10110"": 4, ""00111"": 3, ""11000"": 1, ""10101"": 2, ""10011"": 1, ""11100"": 2, ""11011"": 1}","{""00000"": 1000}"
3132,"{""01"": 255, ""10"": 196, ""11"": 306, ""00"": 243}","{""00"": 217, ""11"": 350, ""10"": 220, ""01"": 213}"
2337,"{""00101"": 19, ""00000"": 818, ""10010"": 14, ""10000"": 27, ""00010"": 36, ""01000"": 17, ""00100"": 16, ""00001"": 21, ""11110"": 1, ""11000"": 4, ""00111"": 5, ""10111"": 3, ""01010"": 3, ""01101"": 4, ""10101"": 3, ""11111"": 2, ""11010"": 1, ""01001"": 2, ""00110"": 1, ""10100"": 1, ""10001"": 1, ""11001"": 1}","{""00000"": 1000}"
2122,"{""00000"": 471, ""00100"": 268, ""00110"": 27, ""00111"": 14, ""00101"": 19, ""01001"": 15, ""10101"": 7, ""11000"": 11, ""11001"": 3, ""01000"": 26, ""00001"": 18, ""10000"": 13, ""00010"": 21, ""00011"": 11, ""10001"": 2, ""10110"": 3, ""11100"": 9, ""10011"": 3, ""10111"": 2, ""11011"": 5, ""01100"": 18, ""01011"": 5, ""01111"": 1, ""01101"": 10, ""10100"": 6, ""11010"": 1, ""01010"": 3, ""11101"": 3, ""11110"": 1, ""01110"": 3, ""10010"": 1}","{""00000"": 460, ""00100"": 492, ""01100"": 27, ""01001"": 21}"
3261,"{""11"": 188, ""10"": 642, ""00"": 130, ""01"": 40}","{""10"": 630, ""00"": 151, ""11"": 183, ""01"": 36}"
